
******************************"海龟交易法则-开始"******************************
股票('603010', '万盛股份', 648324.265744) 突破日期：2023-03-15
股票('603005', '晶方科技', 1636298.810354) 突破日期：2023-03-08
股票('601975', '招商南油', 1955671.890744) 突破日期：2023-03-09
股票('601929', '吉视传媒', 683365.905576) 突破日期：2023-03-08
股票('601908', '京运通', 1552589.639623) 突破日期：2023-03-06
股票('601890', '亚星锚链', 921024.0) 突破日期：2023-03-03
股票('601789', '宁波建工', 539052.10064) 突破日期：2023-03-02
股票('601696', '中银证券', 2958570.0) 突破日期：2023-02-28
股票('601678', '滨化股份', 1173080.67732) 突破日期：2023-03-15
股票('601619', '嘉泽新能', 1057762.366934) 突破日期：2023-03-01
股票('601456', '国联证券', 1051279.695782) 突破日期：2023-03-01
股票('601311', '骆驼股份', 1028849.145486) 突破日期：2023-03-07
股票('601179', '中国西电', 2793605.88184) 突破日期：2023-03-15
股票('601116', '三江购物', 543844.6512) 突破日期：2023-03-06
股票('601106', '中国一重', 2208206.102494) 突破日期：2023-03-15
股票('601069', '西部黄金', 943824.0) 突破日期：2023-03-10
股票('601068', '中铝国际', 1405215.276183) 突破日期：2023-03-15
股票('601038', '一拖股份', 744169.23) 突破日期：2023-03-16
股票('601028', '玉龙股份', 1053169.6472) 突破日期：2023-03-14
股票('601008', '连云港', 636447.297078) 突破日期：2023-03-15
股票('600975', '新五丰', 554121.570816) 突破日期：2023-03-13
股票('600959', '江苏有线', 1615231.812578) 突破日期：2023-03-01
股票('600939', '重庆建工', 728384.870642) 突破日期：2023-03-15
股票('600916', '中国黄金', 1047419.1) 突破日期：2023-03-06
股票('600903', '贵州燃气', 958413.916336) 突破日期：2023-03-09
股票('600895', '张江高科', 2332326.4623) 突破日期：2023-03-09
股票('600869', '远东股份', 1225082.715792) 突破日期：2023-02-27
股票('600868', '梅雁吉祥', 540972.373515) 突破日期：2023-02-28
股票('600811', '东方集团', 918446.834485) 突破日期：2023-03-09
股票('600810', '神马股份', 556230.29701) 突破日期：2023-03-14
股票('600777', '新潮能源', 1527876.57384) 突破日期：2023-03-07
股票('600776', '东方通信', 1122344.075136) 突破日期：2023-02-28
股票('600771', '广誉远', 1833633.814186) 突破日期：2023-02-28
股票('600770', '综艺股份', 868400.0) 突破日期：2023-03-03
股票('600738', '丽尚国潮', 541594.331552) 突破日期：2023-03-09
股票('600728', '佳都科技', 1070193.688872) 突破日期：2023-03-01
股票('600718', '东软集团', 1338518.256416) 突破日期：2023-02-24
股票('600685', '中船防务', 2059337.998767) 突破日期：2023-02-24
股票('600654', '*ST中安', 568223.518338) 突破日期：2023-03-03
股票('600641', '万业企业', 1757959.91888) 突破日期：2023-03-01
股票('600581', '八一钢铁', 683672.45002) 突破日期：2023-03-15
股票('600566', '济川药业', 2891016.94112) 突破日期：2023-03-15
股票('600550', '保变电气', 955753.28112) 突破日期：2023-02-27
股票('600516', '方大炭素', 2600776.857728) 突破日期：2023-03-08
股票('600499', '科达制造', 2305185.628416) 突破日期：2023-02-27
股票('600481', '双良节能', 2474884.835073) 突破日期：2023-03-03
股票('600452', '涪陵电力', 1738670.051328) 突破日期：2023-03-15
股票('600425', '青松建化', 573576.675776) 突破日期：2023-03-15
股票('600419', '天润乳业', 503360.75947) 突破日期：2023-03-03
股票('600373', '中文传媒', 1506830.855528) 突破日期：2023-03-01
股票('600335', '国机汽车', 1212120.292032) 突破日期：2023-03-03
股票('600328', '中盐化工', 829344.42084) 突破日期：2023-03-02
股票('600288', '大恒科技', 566966.4) 突破日期：2023-03-01
股票('600252', '中恒集团', 953979.836866) 突破日期：2023-03-15
股票('600248', '陕西建工', 678910.305528) 突破日期：2023-03-15
股票('600246', '万通发展', 1456292.595118) 突破日期：2023-03-13
股票('600225', '卓朗科技', 2331636.58386) 突破日期：2023-03-10
股票('600217', '中再资环', 731823.705114) 突破日期：2023-03-14
股票('600208', '新湖中宝', 2390291.794038) 突破日期：2023-03-15
股票('600206', '有研新材', 1246126.504704) 突破日期：2023-03-01
股票('600195', '中牧股份', 1451051.67746) 突破日期：2023-02-24
股票('600190', '锦州港', 729588.6573) 突破日期：2023-03-07
股票('600171', '上海贝岭', 1518026.75567) 突破日期：2023-03-01
股票('600163', '中闽能源', 612859.668885) 突破日期：2023-03-03
股票('600131', '国网信通', 2258447.819384) 突破日期：2023-03-01
股票('600120', '浙江东方', 1325168.018896) 突破日期：2023-03-16
股票('600116', '三峡水利', 1544625.67014) 突破日期：2023-03-09
股票('600060', '海信视像', 2164367.371738) 突破日期：2023-03-15
股票('600037', '歌华有线', 1362550.548436) 突破日期：2023-03-01
股票('300825', '阿尔特', 528124.98098) 突破日期：2023-03-10
股票('300793', '佳禾智能', 528444.17055) 突破日期：2023-03-01
股票('300792', '壹网壹创', 698604.426042) 突破日期：2023-03-09
股票('300768', '迪普科技', 694497.62409) 突破日期：2023-03-01
股票('300725', '药石科技', 1181697.00932) 突破日期：2023-03-10
股票('300687', '赛意信息', 1023045.582715) 突破日期：2023-03-09
股票('300676', '华大基因', 2350899.207525) 突破日期：2023-03-03
股票('300674', '宇信科技', 1245468.262115) 突破日期：2023-03-01
股票('300663', '科蓝软件', 600787.734507) 突破日期：2023-03-01
股票('300657', '弘信电子', 524051.238672) 突破日期：2023-03-09
股票('300655', '晶瑞电材', 1021570.619985) 突破日期：2023-03-01
股票('300653', '正海生物', 880380.0) 突破日期：2023-03-06
股票('300638', '广和通', 804384.677475) 突破日期：2023-03-01
股票('300630', '普利制药', 861898.659876) 突破日期：2023-03-15
股票('300627', '华测导航', 1281639.788118) 突破日期：2023-03-01
股票('300623', '捷捷微电', 1494034.304664) 突破日期：2023-03-14
股票('300613', '富瀚微', 1395890.3595) 突破日期：2023-03-14
股票('300604', '长川科技', 2068548.858792) 突破日期：2023-03-03
股票('300602', '飞荣达', 507526.943404) 突破日期：2023-03-08
股票('300579', '数字认证', 918643.254012) 突破日期：2023-02-28
股票('300548', '博创科技', 513877.992848) 突破日期：2023-02-24
股票('300523', '辰安科技', 576567.014658) 突破日期：2023-03-01
股票('300497', '富祥药业', 593325.291406) 突破日期：2023-03-13
股票('300463', '迈克生物', 919864.547031) 突破日期：2023-02-28
股票('300435', '中泰股份', 529246.788777) 突破日期：2023-02-27
股票('300416', '苏试试验', 1065270.312245) 突破日期：2023-03-06
股票('300396', '迪瑞医疗', 735306.90189) 突破日期：2023-03-06
股票('300395', '菲利华', 2220524.486433) 突破日期：2023-02-24
股票('300379', '东方通', 993465.550935) 突破日期：2023-03-13
股票('300378', '鼎捷软件', 551034.8835) 突破日期：2023-03-01
股票('300376', '易事特', 1687390.118964) 突破日期：2023-03-01
股票('300369', '绿盟科技', 919683.583104) 突破日期：2023-03-01
股票('300364', '中文在线', 782517.638528) 突破日期：2023-03-07
股票('300358', '楚天科技', 880711.728624) 突破日期：2023-03-09
股票('300346', '南大光电', 1817340.539214) 突破日期：2023-03-08
股票('300341', '麦克奥迪', 561698.95917) 突破日期：2023-03-10
股票('300296', '利亚德', 1321758.382714) 突破日期：2023-03-01
股票('300287', '飞利信', 526546.15638) 突破日期：2023-03-01
股票('300278', '华昌达', 550389.697044) 突破日期：2023-03-02
股票('300253', '卫宁健康', 1941016.85505) 突破日期：2023-03-13
股票('300236', '上海新阳', 1115861.267634) 突破日期：2023-03-08
股票('300212', '易华录', 1984960.135918) 突破日期：2023-03-01
股票('300183', '东软载波', 542424.124704) 突破日期：2023-03-06
股票('300182', '捷成股份', 1226904.269318) 突破日期：2023-03-01
股票('300170', '汉得信息', 1015679.110684) 突破日期：2023-03-01
股票('300130', '新国都', 672879.924915) 突破日期：2023-03-01
股票('300123', '亚光科技', 745641.807465) 突破日期：2023-03-02
股票('300102', '乾照光电', 652657.952964) 突破日期：2023-02-27
股票('300098', '高新兴', 547561.33704) 突破日期：2023-03-01
股票('300088', '长信科技', 1626831.252288) 突破日期：2023-03-15
股票('300083', '创世纪', 1142333.420748) 突破日期：2023-03-02
股票('300079', '数码视讯', 804554.010015) 突破日期：2023-03-01
股票('300077', '国民技术', 917562.9435) 突破日期：2023-03-03
股票('300070', '碧水源', 1409782.131406) 突破日期：2023-03-09
股票('300065', '海兰信', 904711.008618) 突破日期：2023-03-15
股票('300058', '蓝色光标', 1845964.666048) 突破日期：2023-03-01
股票('300054', '鼎龙股份', 1821995.87544) 突破日期：2023-03-02
股票('300036', '超图软件', 921600.84811) 突破日期：2023-02-28
股票('300034', '钢研高纳', 1892159.489376) 突破日期：2023-02-24
股票('300027', '华谊兄弟', 652266.845569) 突破日期：2023-03-08
股票('300026', '红日药业', 1768250.980135) 突破日期：2023-03-16
股票('300002', '神州泰岳', 1116070.005159) 突破日期：2023-03-01
股票('003012', '东鹏控股', 567432.265301) 突破日期：2023-03-02
股票('002985', '北摩高科', 847699.241466) 突破日期：2023-02-24
股票('002961', '瑞达期货', 697360.792441) 突破日期：2023-03-15
股票('002930', '宏川智慧', 923975.389836) 突破日期：2023-03-15
股票('002925', '盈趣科技', 1377380.687704) 突破日期：2023-03-02
股票('002913', '奥士康', 778282.8322) 突破日期：2023-03-06
股票('002901', '大博医疗', 1388505.09204) 突破日期：2023-03-07
股票('002840', '华统股份', 767590.629162) 突破日期：2023-03-14
股票('002805', '丰元股份', 540341.94838) 突破日期：2023-02-27
股票('002777', '久远银海', 875940.470187) 突破日期：2023-03-13
股票('002761', '浙江建投', 996029.791392) 突破日期：2023-03-02
股票('002746', '仙坛股份', 614579.612582) 突破日期：2023-03-06
股票('002737', '葵花药业', 1523656.0) 突破日期：2023-03-13
股票('002690', '美亚光电', 1118882.263124) 突破日期：2023-03-06
股票('002657', '中科金财', 528641.935094) 突破日期：2023-03-01
股票('002653', '海思科', 1169292.289363) 突破日期：2023-02-28
股票('002640', '跨境通', 701298.23769) 突破日期：2023-03-08
股票('002538', '司尔特', 665287.016052) 突破日期：2023-02-27
股票('002491', '通鼎互联', 596454.887847) 突破日期：2023-03-01
股票('002468', '申通快递', 1559187.711565) 突破日期：2023-03-13
股票('002436', '兴森科技', 1747870.87309) 突破日期：2023-03-15
股票('002435', '长江健康', 610896.897076) 突破日期：2023-02-28
股票('002428', '云南锗业', 679751.49999) 突破日期：2023-02-27
股票('002409', '雅克科技', 1709826.079896) 突破日期：2023-03-03
股票('002401', '中远海科', 614427.72097) 突破日期：2023-03-01
